0,1,2
1.11,1.0,2.5157928466796875
0.0400000000000063,0.0,2.5157668590545654
3.67999999999999,0.0,2.5154919624328613
0.989999999999995,1.0,2.515610694885254
2.84999999999999,1.0,2.5156567096710205
0.429999999999993,1.0,2.5156378746032715
1.39,0.0,2.5155463218688965
1.38,1.0,2.515756368637085
0.0499999999999972,0.0,2.515601396560669
0.530000000000001,1.0,2.515860080718994
2.18000000000001,1.0,2.5154879093170166
0.370000000000005,1.0,2.515594720840454
0.769999999999996,0.0,2.5156450271606445
2.44999999999999,1.0,2.515692949295044
0.269999999999996,1.0,2.5157172679901123
2.20999999999999,0.0,2.515756368637085
3.81,0.0,2.515693426132202
3.24,0.0,2.515505313873291
0.449999999999989,1.0,2.5156235694885254
2.63999999999999,1.0,2.5156445503234863
0.0099999999999909,0.0,2.515530586242676
2.91,0.0,2.515770673751831
1.67,0.0,2.5156853199005127
4.25,0.0,2.515773296356201
2.25999999999999,0.0,2.5156590938568115
1.31,1.0,2.5157392024993896
2.63,0.0,2.515794277191162
2.03,0.0,2.515718460083008
1.73,0.0,2.51567006111145
1.42,0.0,2.515594959259033
0.68,1.0,2.515718698501587
2.17,1.0,2.5156590938568115
1.91,1.0,2.5156660079956055
2.56999999999999,0.0,2.5157148838043213
0.129999999999995,1.0,2.515702247619629
0.989999999999995,1.0,2.5156657695770264
2.08,1.0,2.515535831451416
1.09,0.0,2.5156877040863037
1.27,1.0,2.5157430171966553
1.56,1.0,2.5156288146972656
0.929999999999993,1.0,2.515770196914673
0.689999999999998,1.0,2.5156750679016113
0.180000000000007,1.0,2.5156939029693604
0.370000000000005,1.0,2.515627145767212
0.790000000000006,1.0,2.515554904937744
0.22999999999999,1.0,2.5157663822174072
1.14999999999999,0.0,2.515669822692871
3.25999999999999,0.0,2.5158181190490723
0.359999999999999,0.0,2.5157275199890137
0.950000000000003,1.0,2.515732765197754
3.33,0.0,2.5157549381256104
0.0499999999999972,1.0,2.515732765197754
4.47,0.0,2.515817642211914
1.02,1.0,2.515700101852417
0.490000000000009,1.0,2.515742301940918
