0,1,2
0.530000000000001,1.0,2.754749059677124
2.99,0.0,2.754836320877075
0.100000000000001,0.0,2.7548770904541016
2.11000000000001,0.0,2.754783868789673
1.85000000000001,0.0,2.7548134326934814
4.96,0.0,2.7547130584716797
3.33,1.0,2.7548182010650635
1.06999999999999,0.0,2.7548646926879883
1.07,0.0,2.7548696994781494
1.81,0.0,2.754836320877075
2.33999999999999,0.0,2.754859447479248
4.08999999999999,0.0,2.7549147605895996
3.66,0.0,2.7547733783721924
1.86,1.0,2.754851818084717
1.08,1.0,2.7548370361328125
5.42,1.0,2.754833221435547
0.159999999999997,1.0,2.754817008972168
3.14999999999999,0.0,2.754783868789673
1.88,0.0,2.7548162937164307
1.23,0.0,2.7549312114715576
0.879999999999999,1.0,2.7549517154693604
0.509999999999998,1.0,2.7548844814300537
2.77,0.0,2.754854917526245
1.39999999999999,1.0,2.7547974586486816
1.3,0.0,2.7547719478607178
3.71000000000001,0.0,2.7549383640289307
0.350000000000009,1.0,2.754809617996216
1.25999999999999,1.0,2.754769802093506
1.49,1.0,2.7548203468322754
0.359999999999999,0.0,2.7547295093536377
2.25,0.0,2.7546987533569336
1.02000000000001,1.0,2.7548272609710693
1.78,0.0,2.7547762393951416
0.829999999999998,1.0,2.7547740936279297
1.62,0.0,2.754812002182007
2.45,0.0,2.754729986190796
5.13999999999999,1.0,2.754822015762329
4.62,0.0,2.754833936691284
2.74,0.0,2.754796266555786
4.05,0.0,2.7548861503601074
0.160000000000011,1.0,2.754855155944824
0.950000000000003,0.0,2.754808187484741
2.19,0.0,2.7548301219940186
1.06,1.0,2.7548763751983643
2.87,0.0,2.7548747062683105
1.65,1.0,2.75480055809021
4.32,1.0,2.7548558712005615
0.97999999999999,1.0,2.7548611164093018
1.54,1.0,2.7548458576202393
1.68,0.0,2.754923105239868
1.25999999999999,0.0,2.7547593116760254
2.1,0.0,2.754862070083618
2.09999999999999,1.0,2.754812717437744
2.68000000000001,0.0,2.7548346519470215
1.58,0.0,2.75480055809021
1.77,0.0,2.7549617290496826
1.49,0.0,2.7547831535339355
0.380000000000003,1.0,2.7548022270202637
1.10000000000001,0.0,2.7548582553863525
4.67,0.0,2.7548446655273438
0.169999999999987,1.0,2.7547919750213623
1.17999999999999,0.0,2.754815101623535
2.17,1.0,2.754849672317505
1.55,1.0,2.754857301712036
1.64,1.0,2.754854917526245
0.25,1.0,2.7547786235809326
0.590000000000003,1.0,2.754815101623535
2.87,0.0,2.754840135574341
2.52,0.0,2.754882335662842
1.87,0.0,2.754711627960205
5.33,0.0,2.7546892166137695
0.649999999999999,1.0,2.7547643184661865
1.78999999999999,0.0,2.7548141479492188
0.469999999999999,1.0,2.7548234462738037
2.67999999999999,0.0,2.754944324493408
0.390000000000001,0.0,2.7549281120300293
0.520000000000003,1.0,2.7547812461853027
1.31,1.0,2.754741668701172
0.179999999999993,0.0,2.754833698272705
1.73,1.0,2.7548141479492188
4.65,0.0,2.754804849624634
4.41,0.0,2.7548739910125732
4.83,0.0,2.7550179958343506
5.88999999999999,1.0,2.7548668384552
1.66,0.0,2.754805326461792
3.27,0.0,2.754821300506592
0.299999999999997,1.0,2.7548277378082275
0.969999999999999,1.0,2.7547802925109863
2.2,0.0,2.7548718452453613
2.34999999999999,1.0,2.7548820972442627
3.14,0.0,2.7548208236694336
0.019999999999996,0.0,2.7547378540039062
4.5,0.0,2.7548301219940186
2.41,1.0,2.754840135574341
2.55000000000001,1.0,2.7547695636749268
0.630000000000003,1.0,2.7548677921295166
0.109999999999999,1.0,2.7548277378082275
4.22000000000001,0.0,2.754854202270508
4.26,0.0,2.7548110485076904
2.09,1.0,2.754794120788574
1.7,0.0,2.754855155944824
4.17,0.0,2.7548677921295166
3.39,1.0,2.7548959255218506
1.31,1.0,2.754822015762329
3.11,1.0,2.754845142364502
1.15000000000001,0.0,2.754826068878174
3.94999999999999,0.0,2.7547905445098877
0.570000000000007,1.0,2.754955530166626
4.47,0.0,2.754845142364502
0.769999999999996,1.0,2.754748582839966
5.75,0.0,2.7548134326934814
5.07,0.0,2.7547454833984375
2.20999999999999,0.0,2.754801034927368
2.75999999999999,0.0,2.7548067569732666
2.20999999999999,0.0,2.7547447681427
2.07,0.0,2.754793643951416
3.06,0.0,2.754823684692383
1.24,1.0,2.754894971847534
0.140000000000001,0.0,2.7548296451568604
1.58000000000001,0.0,2.7548458576202393
0.560000000000002,0.0,2.7549333572387695
1.66,1.0,2.754859209060669
1.0,0.0,2.754845380783081
2.63,0.0,2.754955768585205
0.490000000000009,1.0,2.754922866821289
3.28,1.0,2.754894256591797
0.130000000000003,0.0,2.7548224925994873
3.51,0.0,2.754882335662842
5.01,0.0,2.754674196243286
0.240000000000002,1.0,2.7547988891601562
2.41,0.0,2.7549524307250977
0.170000000000002,1.0,2.7547922134399414
1.99,1.0,2.754958391189575
2.48,1.0,2.754758834838867
1.18,0.0,2.7548444271087646
1.92,0.0,2.7547719478607178
3.34,0.0,2.754774808883667
2.77,1.0,2.7548344135284424
1.23999999999999,0.0,2.754894971847534
3.81,0.0,2.7548506259918213
0.550000000000011,1.0,2.754770517349243
3.03,0.0,2.754800796508789
0.789999999999992,1.0,2.7547969818115234
1.84,1.0,2.7547996044158936
4.69,0.0,2.754913806915283
1.45,1.0,2.7547786235809326
2.54000000000001,0.0,2.7548491954803467
1.22,0.0,2.754854202270508
2.56,0.0,2.7548186779022217
0.43,1.0,2.7548348903656006
2.62,1.0,2.7547695636749268
2.81999999999999,0.0,2.7548625469207764
5.09,0.0,2.754883050918579
2.21000000000001,0.0,2.75480580329895
0.390000000000001,1.0,2.7548365592956543
3.23,0.0,2.7547528743743896
0.0899999999999892,0.0,2.7548952102661133
2.15000000000001,0.0,2.7548182010650635
1.43,1.0,2.75482439994812
0.129999999999995,0.0,2.754810333251953
1.74,0.0,2.754915475845337
0.509999999999998,1.0,2.7548201084136963
1.19,1.0,2.7548625469207764
1.67,1.0,2.7547409534454346
1.47,1.0,2.754819393157959
0.140000000000001,1.0,2.7548186779022217
0.560000000000002,1.0,2.7548696994781494
3.47,0.0,2.754812717437744
4.2,0.0,2.754795789718628
5.27,0.0,2.7548413276672363
0.469999999999999,0.0,2.7548937797546387
0.959999999999994,1.0,2.7548837661743164
0.359999999999999,1.0,2.75488543510437
1.92,1.0,2.7549691200256348
0.760000000000005,0.0,2.7548651695251465
2.88,0.0,2.7548458576202393
0.0899999999999892,1.0,2.7547988891601562
1.72,0.0,2.7548134326934814
1.87,0.0,2.7547504901885986
1.44,1.0,2.754828691482544
1.19,1.0,2.7546534538269043
2.22999999999999,0.0,2.754863739013672
0.420000000000002,1.0,2.754746913909912
0.399999999999991,1.0,2.75484299659729
3.33,0.0,2.754791259765625
1.44,0.0,2.7548294067382812
1.81,1.0,2.7548859119415283
2.61,0.0,2.7549614906311035
1.30999999999999,1.0,2.7547876834869385
0.220000000000006,1.0,2.7548158168792725
3.49,1.0,2.7549779415130615
3.63,1.0,2.754944324493408
1.2,1.0,2.75488543510437
0.859999999999999,0.0,2.7548434734344482
2.38,1.0,2.7549052238464355
0.909999999999997,1.0,2.754807472229004
1.05,1.0,2.7548067569732666
0.0800000000000125,1.0,2.754894733428955
1.12,0.0,2.754941940307617
0.310000000000002,1.0,2.754795789718628
0.589999999999996,1.0,2.7549054622650146
2.5,0.0,2.7547695636749268
0.0999999999999943,1.0,2.7548294067382812
1.71,1.0,2.7547287940979004
5.96000000000001,0.0,2.754883050918579
0.919999999999995,0.0,2.754786252975464
1.83,0.0,2.754838466644287
1.12,1.0,2.754770517349243
2.23,0.0,2.7547903060913086
0.549999999999997,0.0,2.7547643184661865
4.53,0.0,2.755005359649658
3.86,0.0,2.7548141479492188
1.3,0.0,2.7547762393951416
3.36,0.0,2.7548329830169678
0.899999999999999,1.0,2.754790782928467
5.58000000000001,0.0,2.7548320293426514
1.10000000000001,0.0,2.7547640800476074
5.21000000000001,1.0,2.754904270172119
3.79,1.0,2.754737138748169
0.850000000000009,1.0,2.7547812461853027
2.23,1.0,2.7548770904541016
0.259999999999991,0.0,2.7547988891601562
0.280000000000001,1.0,2.7548558712005615
0.75,1.0,2.754809617996216
3.45,0.0,2.7547965049743652
1.12,0.0,2.7546746730804443
3.59,0.0,2.754796266555786
4.09,0.0,2.754812717437744
1.3,0.0,2.7548892498016357
3.59999999999999,1.0,2.754854917526245
1.19,0.0,2.7547807693481445
0.380000000000003,1.0,2.7547905445098877
1.03,0.0,2.7548584938049316
0.239999999999995,1.0,2.7548611164093018
0.740000000000009,1.0,2.7547364234924316
4.19,0.0,2.7547802925109863
0.27000000000001,1.0,2.7548165321350098
0.770000000000003,1.0,2.754667043685913
2.65,0.0,2.754868745803833
1.69,1.0,2.754828929901123
3.17,1.0,2.754796266555786
3.31,1.0,2.7549095153808594
0.299999999999997,0.0,2.7548999786376953
1.02,1.0,2.7548086643218994
0.160000000000011,1.0,2.7547802925109863
3.06,0.0,2.7548253536224365
1.16000000000001,0.0,2.7547764778137207
2.14,1.0,2.754897356033325
3.18,0.0,2.754774332046509
1.56999999999999,1.0,2.754821300506592
1.39,0.0,2.75485897064209
5.01,0.0,2.754720687866211
2.97,0.0,2.754803419113159
0.640000000000001,1.0,2.754917860031128
2.43,0.0,2.7547969818115234
2.14,0.0,2.754901885986328
2.05,0.0,2.7548000812530518
3.85000000000001,0.0,2.754826307296753
4.07000000000001,0.0,2.754892349243164
1.60000000000001,0.0,2.7547996044158936
1.09999999999999,0.0,2.754807472229004
0.120000000000005,1.0,2.754887342453003
0.899999999999991,0.0,2.7548091411590576
1.13,0.0,2.7548747062683105
0.460000000000008,1.0,2.7548329830169678
0.709999999999994,1.0,2.7548532485961914
0.5,0.0,2.75484299659729
2.13,1.0,2.7548105716705322
0.719999999999999,0.0,2.75480055809021
2.2,0.0,2.754791498184204
0.290000000000006,1.0,2.754946231842041
0.0800000000000054,1.0,2.7548162937164307
4.08,0.0,2.7547779083251953
2.07000000000001,0.0,2.7550034523010254
1.03,0.0,2.754831075668335
4.71000000000001,0.0,2.7548747062683105
0.969999999999999,1.0,2.754957675933838
2.54,0.0,2.7547855377197266
2.67,0.0,2.7547895908355713
1.0,0.0,2.754931688308716
1.49,1.0,2.7548677921295166
1.15000000000001,0.0,2.7547571659088135
6.3,0.0,2.7547521591186523
1.09,0.0,2.754772663116455
4.62,0.0,2.7548458576202393
1.20999999999999,0.0,2.7548980712890625
4.81999999999999,0.0,2.7548348903656006
0.0300000000000011,0.0,2.754826784133911
0.25,1.0,2.7548415660858154
0.650000000000006,1.0,2.754819393157959
1.31,1.0,2.7548933029174805
1.0,1.0,2.7548253536224365
5.51,0.0,2.7548015117645264
1.25,0.0,2.7548422813415527
6.28999999999999,0.0,2.754804849624634
0.950000000000003,1.0,2.7548370361328125
3.02,0.0,2.7548224925994873
4.66,0.0,2.7547996044158936
3.45,0.0,2.754831075668335
0.420000000000002,1.0,2.754783868789673
1.37,1.0,2.754913330078125
0.939999999999998,1.0,2.7547764778137207
4.55,0.0,2.754831552505493
0.990000000000002,0.0,2.7546706199645996
1.88000000000001,1.0,2.754915475845337
2.28,0.0,2.754847526550293
1.1,0.0,2.754809856414795
0.109999999999999,0.0,2.7548422813415527
0.600000000000009,1.0,2.7547929286956787
2.18000000000001,1.0,2.7548182010650635
3.41,0.0,2.75480055809021
3.49,0.0,2.75484299659729
1.11999999999999,1.0,2.7547855377197266
0.350000000000009,1.0,2.7548234462738037
5.17999999999999,0.0,2.754973888397217
1.49,0.0,2.754840850830078
0.93,0.0,2.7547619342803955
0.810000000000002,1.0,2.7547690868377686
0.780000000000001,1.0,2.7547855377197266
1.46000000000001,0.0,2.754833221435547
3.36999999999999,1.0,2.7548277378082275
0.489999999999995,1.0,2.7548141479492188
3.09,0.0,2.7547898292541504
1.77,1.0,2.754826068878174
0.489999999999995,1.0,2.7548792362213135
1.71000000000001,0.0,2.754760503768921
1.28,0.0,2.7547802925109863
1.16,1.0,2.7548086643218994
5.14,0.0,2.75478458404541
2.05,0.0,2.7547643184661865
0.840000000000003,1.0,2.754941701889038
0.370000000000005,1.0,2.7549118995666504
0.840000000000003,1.0,2.754758358001709
1.87,1.0,2.7548036575317383
0.429999999999993,1.0,2.754812717437744
0.689999999999998,1.0,2.754718542098999
0.490000000000009,1.0,2.7547965049743652
1.91999999999999,0.0,2.7546935081481934
0.459999999999994,1.0,2.754854202270508
4.67999999999999,0.0,2.7548398971557617
4.09999999999999,0.0,2.7548067569732666
2.16,1.0,2.754716634750366
3.32000000000001,0.0,2.7547948360443115
0.230000000000004,1.0,2.754796266555786
2.83,0.0,2.754845142364502
2.48,0.0,2.75480580329895
0.539999999999999,1.0,2.7548582553863525
0.769999999999996,1.0,2.754791259765625
0.170000000000002,1.0,2.754786252975464
1.36000000000001,0.0,2.7547268867492676
2.27,1.0,2.7548320293426514
2.43,0.0,2.754814386367798
2.11,1.0,2.7547614574432373
4.25,0.0,2.7548329830169678
0.950000000000003,1.0,2.754920721054077
0.0700000000000003,0.0,2.754833698272705
0.610000000000007,1.0,2.7549071311950684
1.03,0.0,2.754716396331787
2.09,0.0,2.7548105716705322
