epoch,train_loss,test_loss
2.0,57.03900909423828,55.955230712890625
3.0,56.85652542114258,55.797950744628906
4.0,56.72270965576172,55.669883728027344
5.0,56.58113479614258,55.55269241333008
6.0,56.40277862548828,55.38313674926758
7.0,56.254249572753906,55.244911193847656
8.0,56.09148025512695,55.0987434387207
9.0,55.94982147216797,54.9742317199707
10.0,55.81043243408203,54.84035110473633
11.0,55.67274856567383,54.701637268066406
12.0,55.50917434692383,54.55187225341797
13.0,55.367408752441406,54.42009735107422
14.0,55.236122131347656,54.29722213745117
15.0,55.08319854736328,54.15308380126953
16.0,54.9564094543457,54.02775955200195
17.0,54.83076095581055,53.9145393371582
18.0,54.66393280029297,53.75321578979492
19.0,54.537925720214844,53.62921905517578
20.0,54.382904052734375,53.48136520385742
21.0,54.2612190246582,53.36275100708008
22.0,54.113983154296875,53.22541046142578
23.0,53.99396514892578,53.109222412109375
24.0,53.865570068359375,52.98435592651367
25.0,53.7194938659668,52.84437942504883
26.0,53.59064865112305,52.72690963745117
27.0,53.4495964050293,52.59162521362305
28.0,53.32521438598633,52.467376708984375
29.0,53.20574951171875,52.35260009765625
30.0,53.06147003173828,52.20848846435547
31.0,52.941139221191406,52.095069885253906
32.0,52.8156852722168,51.97004318237305
33.0,52.67525100708008,51.83723831176758
34.0,52.5618896484375,51.7333869934082
35.0,52.428741455078125,51.60679244995117
36.0,52.31156539916992,51.48680877685547
37.0,52.184906005859375,51.36321258544922
38.0,52.052947998046875,51.24195098876953
39.0,51.93495559692383,51.125709533691406
40.0,51.81372833251953,51.011329650878906
41.0,51.68623733520508,50.88172912597656
42.0,51.56169509887695,50.767364501953125
43.0,51.44573974609375,50.655670166015625
44.0,51.329994201660156,50.53899383544922
45.0,51.21083450317383,50.42498016357422
46.0,51.08741760253906,50.310150146484375
47.0,50.979034423828125,50.20021438598633
48.0,50.861000061035156,50.085453033447266
49.0,50.741458892822266,49.9666633605957
50.0,50.62491226196289,49.85819625854492
51.0,50.51546859741211,49.74913787841797
52.0,50.40729522705078,49.63637161254883
53.0,50.28833770751953,49.526214599609375
54.0,50.18189239501953,49.41974639892578
55.0,50.07014846801758,49.30892562866211
56.0,49.9564323425293,49.201019287109375
57.0,49.84906768798828,49.09449005126953
58.0,49.746307373046875,48.988136291503906
59.0,49.634315490722656,48.88030242919922
60.0,49.533164978027344,48.77706527709961
61.0,49.430458068847656,48.66893768310547
62.0,49.32184600830078,48.56352996826172
63.0,49.2189826965332,48.46356201171875
64.0,49.1126594543457,48.35661697387695
65.0,49.0073356628418,48.25481033325195
66.0,48.91313934326172,48.150787353515625
67.0,48.80466842651367,48.051063537597656
68.0,48.70625686645508,47.945068359375
69.0,48.60173416137695,47.84796905517578
70.0,48.49940872192383,47.74522018432617
71.0,48.39923095703125,47.64520263671875
72.0,48.30174255371094,47.544410705566406
73.0,48.205665588378906,47.4488525390625
74.0,48.105899810791016,47.3504753112793
75.0,48.00639343261719,47.25658416748047
76.0,47.915611267089844,47.16096496582031
77.0,47.81963348388672,47.06378936767578
78.0,47.724082946777344,46.96788787841797
79.0,47.63091278076172,46.87354278564453
80.0,47.53403854370117,46.782066345214844
81.0,47.437049865722656,46.687461853027344
82.0,47.3497200012207,46.59185028076172
83.0,47.248924255371094,46.49909210205078
84.0,47.16599655151367,46.4078254699707
85.0,47.07436752319336,46.318145751953125
86.0,46.97922897338867,46.22676467895508
87.0,46.888702392578125,46.1340217590332
88.0,46.803382873535156,46.04601287841797
89.0,46.71416091918945,45.958152770996094
90.0,46.62169647216797,45.86695098876953
91.0,46.54134750366211,45.778404235839844
92.0,46.44304656982422,45.69111251831055
93.0,46.361759185791016,45.60511016845703
94.0,46.27528762817383,45.51816940307617
95.0,46.18523406982422,45.433494567871094
96.0,46.09800338745117,45.34775924682617
97.0,46.01936721801758,45.261322021484375
98.0,45.931884765625,45.17811965942383
99.0,45.850791931152344,45.09429168701172
100.0,45.76664733886719,45.00809860229492
101.0,45.68573760986328,44.92605972290039
102.0,45.60401153564453,44.8430290222168
103.0,45.51106262207031,44.761436462402344
104.0,45.43564987182617,44.67878341674805
105.0,45.35651397705078,44.597679138183594
106.0,45.27227020263672,44.517723083496094
107.0,45.19487380981445,44.43903732299805
108.0,45.1138916015625,44.35972213745117
109.0,45.041236877441406,44.28093719482422
110.0,44.95478057861328,44.20306396484375
111.0,44.882911682128906,44.12723159790039
112.0,44.805240631103516,44.04984664916992
113.0,44.730186462402344,43.9746208190918
114.0,44.654518127441406,43.897918701171875
115.0,44.58064270019531,43.821224212646484
116.0,44.50372314453125,43.74589157104492
117.0,44.42847442626953,43.671443939208984
118.0,44.356021881103516,43.59626007080078
119.0,44.27787780761719,43.52165985107422
120.0,44.204124450683594,43.449485778808594
121.0,44.12923049926758,43.37689971923828
122.0,44.060829162597656,43.303871154785156
123.0,43.98761749267578,43.23374557495117
124.0,43.92139434814453,43.16215133666992
125.0,43.848411560058594,43.09172439575195
126.0,43.78312683105469,43.02286148071289
127.0,43.706058502197266,42.952003479003906
128.0,43.64480972290039,42.882015228271484
129.0,43.57435989379883,42.81468963623047
130.0,43.508995056152344,42.748382568359375
131.0,43.44055938720703,42.68268585205078
132.0,43.374725341796875,42.616294860839844
133.0,43.3033447265625,42.54865646362305
134.0,43.24180603027344,42.48112106323242
135.0,43.175140380859375,42.4175910949707
136.0,43.11598587036133,42.348976135253906
137.0,43.046913146972656,42.28361129760742
138.0,42.9803466796875,42.21765899658203
139.0,42.914306640625,42.15435791015625
140.0,42.851104736328125,42.09000015258789
141.0,42.78559112548828,42.027870178222656
142.0,42.7218017578125,41.96538543701172
143.0,42.65900421142578,41.90192794799805
144.0,42.59912109375,41.84111785888672
145.0,42.53717803955078,41.77878952026367
146.0,42.48000717163086,41.71697235107422
147.0,42.42085647583008,41.65770721435547
148.0,42.35692596435547,41.5963134765625
149.0,42.298946380615234,41.53659439086914
150.0,42.243953704833984,41.47703552246094
151.0,42.18418502807617,41.418052673339844
152.0,42.119972229003906,41.359764099121094
153.0,42.06330490112305,41.303016662597656
154.0,42.00958251953125,41.24603271484375
155.0,41.9493522644043,41.18964385986328
156.0,41.8957405090332,41.13311767578125
157.0,41.83599853515625,41.07683563232422
158.0,41.784053802490234,41.02098846435547
159.0,41.728431701660156,40.965965270996094
160.0,41.67140197753906,40.91062927246094
161.0,41.61498260498047,40.856239318847656
162.0,41.568946838378906,40.803062438964844
163.0,41.515533447265625,40.750240325927734
164.0,41.45734405517578,40.6973876953125
165.0,41.40741729736328,40.64482879638672
166.0,41.351783752441406,40.59139633178711
167.0,41.2999153137207,40.537330627441406
168.0,41.24913787841797,40.48542022705078
169.0,41.19920349121094,40.432884216308594
170.0,41.145355224609375,40.382408142089844
171.0,41.09450149536133,40.33209228515625
172.0,41.048423767089844,40.283565521240234
173.0,40.999088287353516,40.23284149169922
174.0,40.946556091308594,40.181819915771484
175.0,40.897804260253906,40.13411331176758
176.0,40.850311279296875,40.0842399597168
177.0,40.805809020996094,40.03602981567383
178.0,40.75398635864258,39.98966598510742
179.0,40.70465850830078,39.942237854003906
180.0,40.66084671020508,39.89522171020508
181.0,40.61188507080078,39.84965133666992
182.0,40.56752014160156,39.80479431152344
183.0,40.526859283447266,39.75831985473633
184.0,40.47882843017578,39.71337890625
185.0,40.431800842285156,39.666873931884766
186.0,40.38585662841797,39.6212272644043
187.0,40.341156005859375,39.57604217529297
188.0,40.29808807373047,39.5313606262207
189.0,40.255584716796875,39.488834381103516
190.0,40.21841049194336,39.443206787109375
191.0,40.170501708984375,39.402584075927734
192.0,40.127586364746094,39.36149597167969
193.0,40.091121673583984,39.318904876708984
194.0,40.04154968261719,39.27772903442383
195.0,40.00274658203125,39.23634338378906
196.0,39.96136474609375,39.19614791870117
197.0,39.92523956298828,39.15555953979492
198.0,39.88249206542969,39.11572265625
199.0,39.842613220214844,39.07709884643555
200.0,39.803157806396484,39.03551483154297
201.0,39.76648712158203,38.9964599609375
202.0,39.724769592285156,38.95702362060547
203.0,39.69156265258789,38.9193115234375
204.0,39.64700698852539,38.88114547729492
205.0,39.61307907104492,38.843109130859375
206.0,39.57656478881836,38.80358123779297
207.0,39.53693389892578,38.76677703857422
208.0,39.509334564208984,38.73017120361328
209.0,39.46300506591797,38.69485855102539
210.0,39.427162170410156,38.658485412597656
211.0,39.391761779785156,38.622955322265625
212.0,39.360877990722656,38.5865478515625
213.0,39.32707977294922,38.551700592041016
214.0,39.2873420715332,38.51662063598633
215.0,39.251792907714844,38.483577728271484
216.0,39.22368621826172,38.448997497558594
217.0,39.188899993896484,38.41606521606445
218.0,39.15169143676758,38.38139343261719
219.0,39.124229431152344,38.34873962402344
220.0,39.09363555908203,38.31555938720703
221.0,39.056976318359375,38.28228759765625
222.0,39.025001525878906,38.249542236328125
223.0,38.98955154418945,38.21744155883789
224.0,38.9592399597168,38.1849250793457
225.0,38.928619384765625,38.15454864501953
226.0,38.89996337890625,38.12242889404297
227.0,38.864768981933594,38.09326171875
228.0,38.83465576171875,38.06166458129883
229.0,38.81123352050781,38.030784606933594
230.0,38.77521514892578,38.002227783203125
231.0,38.75159454345703,37.97307205200195
232.0,38.7199592590332,37.94457244873047
233.0,38.69251251220703,37.91554260253906
234.0,38.66411590576172,37.886749267578125
235.0,38.63267517089844,37.859012603759766
236.0,38.60588836669922,37.83045196533203
237.0,38.58380126953125,37.802303314208984
238.0,38.55115509033203,37.7735710144043
239.0,38.523292541503906,37.747596740722656
240.0,38.49852752685547,37.72171401977539
241.0,38.47153854370117,37.69331741333008
242.0,38.44386672973633,37.668949127197266
243.0,38.422000885009766,37.64282989501953
244.0,38.3934211730957,37.6184196472168
245.0,38.36857986450195,37.59247970581055
246.0,38.34679412841797,37.567649841308594
247.0,38.322723388671875,37.542137145996094
248.0,38.29661560058594,37.51675033569336
249.0,38.27437210083008,37.49433135986328
250.0,38.24896240234375,37.46892547607422
251.0,38.227943420410156,37.4468879699707
252.0,38.206321716308594,37.42323684692383
253.0,38.176849365234375,37.400291442871094
254.0,38.16162109375,37.37779998779297
255.0,38.139434814453125,37.35347366333008
256.0,38.1168098449707,37.33189392089844
257.0,38.094547271728516,37.30895233154297
258.0,38.07570266723633,37.2878532409668
259.0,38.04792785644531,37.266502380371094
260.0,38.026771545410156,37.244728088378906
261.0,38.00664520263672,37.223365783691406
262.0,37.98522186279297,37.20327377319336
263.0,37.96554183959961,37.184303283691406
264.0,37.94713592529297,37.16452407836914
265.0,37.92494201660156,37.143775939941406
266.0,37.904605865478516,37.12471389770508
267.0,37.88847732543945,37.1058464050293
268.0,37.87177276611328,37.08579635620117
269.0,37.84986114501953,37.067970275878906
270.0,37.83109664916992,37.04938888549805
271.0,37.812774658203125,37.03049087524414
272.0,37.799537658691406,37.012962341308594
273.0,37.77772521972656,36.994834899902344
274.0,37.75598907470703,36.97704315185547
275.0,37.7454719543457,36.95988082885742
276.0,37.72867965698242,36.9420051574707
277.0,37.7088623046875,36.92488098144531
278.0,37.6947135925293,36.90747833251953
279.0,37.67847442626953,36.8910026550293
280.0,37.65952682495117,36.87397003173828
281.0,37.64487075805664,36.858951568603516
282.0,37.62969970703125,36.84314727783203
283.0,37.61711502075195,36.827178955078125
284.0,37.594337463378906,36.81214904785156
285.0,37.58998489379883,36.79765701293945
286.0,37.56903076171875,36.7824821472168
287.0,37.554443359375,36.76748275756836
288.0,37.54204559326172,36.75354766845703
289.0,37.528221130371094,36.738792419433594
290.0,37.51470184326172,36.72480010986328
291.0,37.5051383972168,36.7109489440918
292.0,37.48535919189453,36.69715118408203
293.0,37.47134017944336,36.6837043762207
294.0,37.45809555053711,36.6709098815918
295.0,37.449676513671875,36.65763473510742
296.0,37.435142517089844,36.645050048828125
297.0,37.420982360839844,36.63261032104492
298.0,37.410457611083984,36.61981201171875
299.0,37.398582458496094,36.607032775878906
300.0,37.38080596923828,36.59437942504883
301.0,37.37366485595703,36.58270263671875
302.0,37.36274337768555,36.57019805908203
303.0,37.3538818359375,36.559173583984375
304.0,37.34064483642578,36.547691345214844
305.0,37.327239990234375,36.53666687011719
306.0,37.31803512573242,36.52607345581055
307.0,37.30435562133789,36.51512908935547
308.0,37.29723358154297,36.50448226928711
309.0,37.287269592285156,36.49489974975586
310.0,37.27946090698242,36.48424530029297
311.0,37.2686882019043,36.474395751953125
312.0,37.25653076171875,36.46501159667969
313.0,37.247982025146484,36.45433044433594
314.0,37.23723602294922,36.44434356689453
315.0,37.231239318847656,36.43461608886719
316.0,37.218345642089844,36.42534637451172
317.0,37.21533966064453,36.416587829589844
318.0,37.20130920410156,36.4067268371582
319.0,37.18837356567383,36.398521423339844
320.0,37.18355178833008,36.389381408691406
321.0,37.172950744628906,36.38206100463867
322.0,37.16565704345703,36.373016357421875
323.0,37.15997314453125,36.36492156982422
324.0,37.152244567871094,36.35657501220703
325.0,37.14567947387695,36.348087310791016
326.0,37.13523483276367,36.34131622314453
327.0,37.12671661376953,36.33340072631836
328.0,37.12279510498047,36.325401306152344
329.0,37.117210388183594,36.31901168823242
330.0,37.10896301269531,36.311317443847656
331.0,37.10189437866211,36.30440139770508
332.0,37.09065628051758,36.2973518371582
333.0,37.08757781982422,36.29051971435547
334.0,37.07829666137695,36.284156799316406
335.0,37.071632385253906,36.27737045288086
336.0,37.06660461425781,36.27083206176758
337.0,37.06106948852539,36.26438522338867
338.0,37.05530548095703,36.257686614990234
339.0,37.051151275634766,36.25206756591797
340.0,37.04617691040039,36.2458381652832
341.0,37.0386962890625,36.240562438964844
342.0,37.02976608276367,36.234466552734375
343.0,37.02653121948242,36.229286193847656
344.0,37.01960754394531,36.224037170410156
345.0,37.017662048339844,36.218563079833984
346.0,37.012962341308594,36.213661193847656
347.0,37.012786865234375,36.20823287963867
348.0,37.00020217895508,36.203060150146484
349.0,36.99899673461914,36.19819259643555
350.0,36.99540328979492,36.19379806518555
351.0,36.988548278808594,36.18934631347656
352.0,36.983558654785156,36.18416213989258
353.0,36.97761917114258,36.179725646972656
354.0,36.97969436645508,36.17548751831055
355.0,36.96997833251953,36.17038345336914
356.0,36.96459197998047,36.166568756103516
357.0,36.96472930908203,36.16217041015625
358.0,36.95631408691406,36.15778350830078
