epoch,train_loss,test_loss
2.0,53.4951171875,41.535125732421875
3.0,51.51237106323242,40.52949523925781
4.0,50.18543243408203,40.139610290527344
5.0,48.7092399597168,39.74671173095703
6.0,47.5097541809082,39.32122802734375
7.0,46.42033767700195,38.89067840576172
8.0,45.1470832824707,38.57357406616211
9.0,43.962703704833984,37.812530517578125
10.0,43.24030303955078,37.646175384521484
11.0,42.21619415283203,37.257530212402344
12.0,41.668548583984375,37.17682647705078
13.0,40.890045166015625,36.8917236328125
14.0,40.322078704833984,36.74321365356445
15.0,39.634002685546875,36.51044464111328
16.0,39.06611251831055,36.280296325683594
17.0,38.64955139160156,36.22224044799805
18.0,38.42683029174805,36.2625846862793
19.0,38.08995056152344,36.16168975830078
20.0,37.75972366333008,36.08922576904297
21.0,37.513221740722656,36.078895568847656
22.0,37.2335090637207,36.015464782714844
23.0,37.00767135620117,35.99422836303711
24.0,36.84224319458008,35.96390151977539
25.0,36.71062469482422,35.948524475097656
26.0,36.649391174316406,35.978675842285156
27.0,36.47561264038086,35.92733383178711
28.0,36.45341491699219,35.95319747924805
29.0,36.320674896240234,35.92296600341797
30.0,36.30078125,35.92572784423828
31.0,36.21647262573242,35.921112060546875
32.0,36.199798583984375,35.9349479675293
33.0,36.15827560424805,35.93183517456055
34.0,36.137901306152344,35.94646072387695
35.0,36.10874557495117,35.93852996826172
36.0,36.101959228515625,35.932655334472656
37.0,36.091468811035156,35.93754959106445
38.0,36.07303237915039,35.94493865966797
39.0,36.06917953491211,35.933143615722656
40.0,36.0585823059082,35.93240737915039
41.0,36.051353454589844,35.94293975830078
42.0,36.047447204589844,35.939186096191406
43.0,36.036128997802734,35.929542541503906
44.0,36.036170959472656,35.927207946777344
45.0,36.03350067138672,35.92858123779297
46.0,36.034515380859375,35.92367935180664
47.0,36.02863311767578,35.93720245361328
48.0,36.0274543762207,35.93242645263672
49.0,36.0322380065918,35.925777435302734
50.0,36.03057098388672,35.93940353393555
51.0,36.02546691894531,35.92790603637695
52.0,36.0253791809082,35.9412727355957
53.0,36.02775955200195,35.927452087402344
54.0,36.02531814575195,35.94837188720703
55.0,36.022239685058594,35.93047332763672
56.0,36.02436065673828,35.92961502075195
57.0,36.024314880371094,35.93524932861328
58.0,36.023677825927734,35.942543029785156
59.0,36.02497482299805,35.93488693237305
60.0,36.0250129699707,35.928688049316406
61.0,36.023162841796875,35.92413330078125
62.0,36.02313995361328,35.936126708984375
63.0,36.02617263793945,35.92460632324219
64.0,36.02432632446289,35.930564880371094
65.0,36.0254020690918,35.93476486206055
66.0,36.02408981323242,35.92241287231445
67.0,36.024208068847656,35.93772506713867
68.0,36.02312469482422,35.927825927734375
69.0,36.02356719970703,35.92760467529297
70.0,36.02472686767578,35.93119430541992
71.0,36.02425003051758,35.92731475830078
72.0,36.026611328125,35.93611526489258
73.0,36.022090911865234,35.94390106201172
74.0,36.02335739135742,35.929054260253906
75.0,36.02376174926758,35.92955780029297
76.0,36.022369384765625,35.927330017089844
77.0,36.02485275268555,35.93464279174805
78.0,36.02387237548828,35.9255485534668
79.0,36.02446365356445,35.930992126464844
80.0,36.02392578125,35.92705154418945
81.0,36.025726318359375,35.92937469482422
82.0,36.02341842651367,35.934326171875
83.0,36.023948669433594,35.92658996582031
84.0,36.02524185180664,35.92437744140625
85.0,36.023494720458984,35.92505645751953
86.0,36.0249137878418,35.92256546020508
87.0,36.02333450317383,35.9282112121582
88.0,36.02010726928711,35.95454788208008
89.0,36.024742126464844,35.924903869628906
90.0,36.0228271484375,35.93527603149414
91.0,36.023216247558594,35.93230056762695
92.0,36.02304458618164,35.936012268066406
93.0,36.02565002441406,35.933998107910156
94.0,36.023685455322266,35.931907653808594
95.0,36.026302337646484,35.924705505371094
96.0,36.02409744262695,35.928199768066406
97.0,36.02510070800781,35.930198669433594
98.0,36.025535583496094,35.930213928222656
99.0,36.02587127685547,35.92603302001953
